"Image","Description"
"Outdoor/outdoor_4_8.jpg","It's a train station. One train is passing through the station. There's a lookout tower with a guard looking out over the station. There's buildings in the back drop. "
"Indoor/indoor_8_8.jpg","it's an expansive shopping mall. There a multiple levels with people walking up and down each level. At the bottom there is a costa coffee among other shops. There is a red vehicle on the bottom floor. "
"Indoor/indoor_5_8.jpg","Multiple bright arcade machines are seen. One is a basketball game. There's a game called pirate's hook. And there is also two skee ball machines. "
"Outdoor/outdoor_11_8.jpg","A cemetery with numerous grave stones. Most adorned with an american flag, signalling they are possibly war casualties. There is a bell.  "
"Indoor/indoor_9_8.jpg","An ice rink with groups of people skating. A kid with pink gloves is at the front. One lady is wearing a yellow jumper. "
"Outdoor/outdoor_6_8.jpg","A long metal bridge stretching across a stretch of water. Could be a train track. There are large hills in the ba"
"Indoor/indoor_2_8.jpg","A wooden barn containing large amounts of hay stacked up. Light creeps through the gaps in the wood. The wood is almost red coloured. "
"Outdoor/outdoor_3_8.jpg","A park. There's a path running through with people walking and riding bikes through. It's sunny, people sit on the grass and play. There's a large tree in the centre. "
"Indoor/indoor_14_8.jpg","A pristine toilet. There are four urinals and some stalls. Two sinks with a large mirror. Very modern aesthetic.  "
"Outdoor/outdoor_7_8.jpg","Wooden steps leading upwards, they are all moss ridden. It is encapsulated my forestation most of which is green. Lig"
"Indoor/indoor_15_8.jpg","Children sitting down having a meal, probably lunch. At the first table a group of girls eat their meals. Some are packed lunches, others hot meals. "
"Outdoor/outdoor_15_8.jpg","Snow covered land with skiers and snowboarders riding down. one is wearing a blue jumpsuit, all weari"
"Indoor/indoor_6_8.jpg","Seemingly the corridor of a school. On the right are hanging backpacks. There are numerous displays up on the wall. One a timetable. Fire hyd"
"Indoor/indoor_4_8.jpg","A a busy terminal with people walking through. There's a blue sign ahead, listing directions to the sky train, terminal 4 and east economy. Shiny floors. "
"Outdoor/outdoor_12_8.jpg","A stone weathered looking archway. Through it you can see a blue sky with few clouds floating. "
"Indoor/indoor_10_8.jpg","A sold out basketball game in an arena. An American flag hangs in the background. There's a multisides screen in the middle of arena. "
"Outdoor/outdoor_1_8.jpg","Very tropical looking beachfront with the tide in. The sky is light blue with almost no clouds. There a palm trees in the distances and the water is almost clear. "
"Outdoor/outdoor_8_8.jpg","A city street. There are cars parked on the side of the street with a variety of shops and restaurants on each side. A huge skyscraper is at the bacl"
"Indoor/indoor_11_8.jpg","A vintage looking pub/bar. Hanging lights adjourn the ceiling. A sliding ladder hangs where the drinks are, allowing easy acces"
"Outdoor/outdoor_5_8.jpg","A resort, fair ground. A carrousel in the center of the picture with many rides seen throughout. the sky is blue. It's busy. "
"Indoor/indoor_3_8.jpg","A personal library with many books upon shelves. There are frames photos of people upon the top of the bookshelves. a phone in the bottom r"
"Indoor/indoor_12_8.jpg","A medical ward with three beds and curtains in view. very white. There are two stools next to the beds. Hand santizer end of each bed. "
"Outdoor/outdoor_14_8.jpg","A pond. A group of lily pad at one end. The sun shines of the water. The blue sky reflected. There is woodland in background, trees are thin. "
"Outdoor/outdoor_9_8.jpg","A skate park. There are many people watching from the side. One boy skates around the edge. There is another boy on a bmx. "
"Outdoor/outdoor_2_8.jpg","A redish wooden silo. Green grass surrounding and trees in the left centre. It appears to be sunset. Cloudy."
"Indoor/indoor_1_8.jpg","Very expensive looking pool. The ceiling is reflected in the water of the pool. Arched windows surround the building letting lots of light in. Platns around the side as well. "
"Outdoor/outdoor_1_8.jpg","Beautifully clear ocean, palm trees and a sky blue sky. A gorgeous coastline that would attract many visitors."
"Indoor/indoor_3_8.jpg","This may look like a library to some, but most likely the book collection in someones house. Family pictures are testament to that. "
"Indoor/indoor_10_8.jpg","A very well attended indoor basketball game in front of bright lights and many interested spectators. Held in America as flag suggests."
"Outdoor/outdoor_6_8.jpg","A photograph that focuses on a bridge on a rather clear and beautiful day. The bridge has a rather unique style to it, reminds one of a rollercoaster ride to some degree."
"Indoor/indoor_8_8.jpg","A busy day in a bright, well lit shopping mall in an unknown location, but plenty of well known brands on display. Perhaps in the Middle East."
"Indoor/indoor_13_8.jpg","It's hard to tell where this is, but it shows a sink in a well lit room. Perhaps part of a college or university. "
"Indoor/indoor_9_8.jpg","Families, especially youngsters, enjoying a day out at an ice rink. The people pictured are clearly having fun and its likely a popular venue."
"Outdoor/outdoor_3_8.jpg","A beautiful evening in a location unknown as people enjoy it in various ways. From walking to enjoying the evening on their bike - and some even look like they are having a picnic."
"Indoor/indoor_4_8.jpg","Some commuters on a beautiful day getting ready for their next train journey, while others are probably leaving the facility."
"Outdoor/outdoor_14_8.jpg","A pond in location unknown, but a beautiful shot of nature including lots of greenery. A testament to the beautiful day pictured is the clouds reflection on the water."
"Outdoor/outdoor_8_8.jpg","Cars parked in a city street on a good day, location unkown. Shoppers can be seen going about their business."
"Outdoor/outdoor_7_8.jpg","A suggestive photo in that it has leading lines. The photographer no doubt went up those steps next and enjoyed the beautiful nature on show."
"Outdoor/outdoor_13_8.jpg","Ongoing construction work including some high rise equipment in a city location unknown. A big building looks like its in the works."
"Indoor/indoor_6_8.jpg","A school corrider in an Asian country perhaps with a nice, shiny, clean wooden floor. "
"Outdoor/outdoor_11_8.jpg","A solemn photo of what appears to be a graveyard - perhaps, due to the American flags on display, a war graveyard. Stonewall on the outside."
"Indoor/indoor_15_8.jpg","Youngsters enjoying their lunch break and time away from class in a very busy school canteen. "
"Indoor/indoor_1_8.jpg","A gorgeous clear day helps set up this spectacular shot of an indoor roof being reflected against an indoor swimming pool."
"Outdoor/outdoor_15_8.jpg","High up in the mountains, several people ski on a well used path as desmonstrated by all the lines."
"Indoor/indoor_7_8.jpg","Distincly different colours of plants on display, in what looks to be an indoor greenhouse of some sorts. "
"Outdoor/outdoor_12_8.jpg","A symmetrical looking rock entrance that leads us to focusing beyond on a gorgeous evening sky. "
"Outdoor/outdoor_9_8.jpg","Skateboarders, cyclists and people of all ages in general enjoying a nice afternoon at a local park. "
"Indoor/indoor_11_8.jpg","Tables, chairs and a ladders in an old fashioned internal shot. Wine bottles on display and just a few signs of modern technology. "
"Outdoor/outdoor_5_8.jpg","A busy evening, soon to be night, at a funfair. Ferris wheels and other fun rides will be packed all night."
"Indoor/indoor_2_8.jpg","A daytime photograph of hay inside an old shed. Lots of straw/brown colours on show here."
"Outdoor/outdoor_2_8.jpg","A giant tree that makes the barn look pretty small in comparison on a gorgeous evening. "
"Outdoor/outdoor_10_8.jpg","Passionate soccer fans in what looks like it could be Texas in a packed stadium. "
"Indoor/indoor_5_8.jpg","Games and amusements indoor, very well lit up and likely photographed before opening hours hence the lack of people there playing."
"Indoor/indoor_14_8.jpg","A clean, sharp image of the bathroom within a facility. Sinks and other facilities are clearly visible."
"Outdoor/outdoor_7_8.jpg","A woodland with a woooden footbridge covered in moss, very tall trees surrounding and lots of foliage. the bridge is constructed with wooden slats and rope ties"
"Outdoor/outdoor_15_8.jpg","A ski season with 3 skiers in the forefront, the background shows some very large snow covered mountains with some ski tracks"
